id,create_date,rent_price,deposit,floor,area_total,rooms,region,agent_fee,date_only,repair_type_original,renovation_cosmetic,renovation_design,renovation_euro,renovation_no,renovation_unknown,price_for_m2,is_luxury_by_region,month_deposit,deposit_group,is_high_floor,renovation_score,is_small,is_large,is_studio,is_family,is_expensive_region,area_expensive,rooms_scaled,floor_scaled,rooms_x_floor
2211,2021-12-03 21:31:34.256000+03:00,30000,15000.0,8,40.0,1,1,60.0,2021-12-03,cosmetic,1,0,0,0,0,750.0,0,0.5,0,0,0.0,1,0,1,0,1,40.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
2212,2021-12-03 21:30:45.913000+03:00,25000,25000.0,6,41.0,1,1,0.0,2021-12-03,cosmetic,1,0,0,0,0,609.76,0,1.0,0,0,0.0,1,0,1,0,1,41.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2214,2021-12-03 21:29:59.819000+03:00,55000,55000.0,3,44.0,2,1,0.0,2021-12-03,euro,0,0,1,0,0,1250.0,1,1.0,2,0,0.4,1,0,0,0,1,44.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
2216,2021-12-03 21:28:21.020000+03:00,55000,55000.0,2,64.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,859.38,0,1.0,2,0,0.0,0,0,0,0,1,64.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2217,2021-12-03 21:28:19.208000+03:00,55000,55000.0,4,43.0,2,1,40.0,2021-12-03,euro,0,0,1,0,0,1279.07,1,1.0,2,0,0.4,1,0,0,0,1,43.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2218,2021-12-03 21:28:17.333000+03:00,55000,55000.0,17,78.0,3,1,50.0,2021-12-03,euro,0,0,1,0,0,705.13,0,1.0,2,0,0.4,0,0,0,1,1,78.0,0.5,0.2962962962962963,0.14814814814814814
2220,2021-12-03 21:26:42.114000+03:00,42000,21000.0,3,48.0,2,1,70.0,2021-12-03,cosmetic,1,0,0,0,0,875.0,0,0.5,0,0,0.0,1,0,0,0,1,48.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
2221,2021-12-03 21:26:38.306000+03:00,55000,55000.0,6,52.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1057.69,0,1.0,2,0,0.0,0,0,0,0,1,52.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2222,2021-12-03 21:26:13.167000+03:00,55000,55000.0,9,42.0,1,1,99.0,2021-12-03,euro,0,0,1,0,0,1309.52,1,1.0,2,0,0.4,1,0,1,0,1,42.0,0.16666666666666666,0.14814814814814814,0.024691358024691357
2223,2021-12-03 21:24:54.521000+03:00,54000,54000.0,2,60.0,3,1,35.0,2021-12-03,cosmetic,1,0,0,0,0,900.0,0,1.0,2,0,0.0,0,0,0,1,1,60.0,0.5,0.018518518518518517,0.009259259259259259
2224,2021-12-03 21:22:48.928000+03:00,52000,52000.0,11,52.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1000.0,0,1.0,2,0,0.0,0,0,0,0,1,52.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2225,2021-12-03 21:22:12.948000+03:00,51000,51000.0,2,72.0,3,1,50.0,2021-12-03,euro,0,0,1,0,0,708.33,0,1.0,2,0,0.4,0,0,0,1,1,72.0,0.5,0.018518518518518517,0.009259259259259259
2226,2021-12-03 21:21:22.364000+03:00,78000,78000.0,4,35.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,2228.57,1,1.0,2,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.05555555555555555,0.009259259259259259
2227,2021-12-03 21:21:10.560000+03:00,77000,77000.0,12,80.0,3,1,40.0,2021-12-03,euro,0,0,1,0,0,962.5,0,1.0,2,0,0.4,0,0,0,1,1,80.0,0.5,0.2037037037037037,0.10185185185185185
2228,2021-12-03 21:18:03.508000+03:00,50000,40000.0,1,48.5,2,1,0.0,2021-12-03,cosmetic,1,0,0,0,0,1030.93,0,0.8,1,0,0.0,1,0,0,0,1,48.5,0.3333333333333333,0.0,0.0
2229,2021-12-03 21:17:18.885000+03:00,75000,75000.0,22,58.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1293.1,1,1.0,2,0,0.4,0,0,0,0,1,58.0,0.3333333333333333,0.38888888888888884,0.1296296296296296
2230,2021-12-03 21:16:56.988000+03:00,65000,50000.0,5,56.0,3,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1160.71,1,0.7692307692307693,1,0,0.0,0,0,0,1,1,56.0,0.5,0.07407407407407407,0.037037037037037035
2231,2021-12-03 21:16:12.593000+03:00,75000,75000.0,3,65.0,3,1,0.0,2021-12-03,unknown,0,0,0,0,1,1153.85,1,1.0,2,0,0.0,0,0,0,1,1,65.0,0.5,0.037037037037037035,0.018518518518518517
2232,2021-12-03 21:15:53.030000+03:00,75000,40000.0,22,39.0,1,1,50.0,2021-12-03,design,0,1,0,0,0,1923.08,1,0.5333333333333333,1,0,0.6,1,0,1,0,1,39.0,0.16666666666666666,0.38888888888888884,0.0648148148148148
2233,2021-12-03 21:14:58.915000+03:00,50000,50000.0,8,45.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1111.11,1,1.0,1,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
2234,2021-12-03 21:14:55.429000+03:00,75000,75000.0,3,50.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1500.0,1,1.0,2,0,0.4,1,0,0,0,1,50.0,0.3333333333333333,0.037037037037037035,0.012345679012345678
2235,2021-12-03 21:14:39.051000+03:00,40000,40000.0,12,55.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,727.27,0,1.0,1,0,0.0,0,0,0,0,1,55.0,0.3333333333333333,0.2037037037037037,0.06790123456790123
2236,2021-12-03 21:14:26.247000+03:00,40000,40000.0,11,61.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,655.74,0,1.0,1,0,0.4,0,0,0,0,1,61.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2237,2021-12-03 21:14:18.834000+03:00,70000,70000.0,3,32.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,2187.5,1,1.0,2,0,0.4,1,0,1,0,1,32.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2241,2021-12-03 21:12:07.382000+03:00,50000,50000.0,6,45.0,1,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1111.11,1,1.0,1,0,0.0,1,0,1,0,1,45.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2245,2021-12-03 21:08:23.905000+03:00,49999,49999.0,13,40.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,1249.97,1,1.0,1,0,0.4,1,0,1,0,1,40.0,0.16666666666666666,0.2222222222222222,0.037037037037037035
2246,2021-12-03 21:08:17.160000+03:00,70000,70000.0,10,33.0,1,1,100.0,2021-12-03,euro,0,0,1,0,0,2121.21,1,1.0,2,0,0.4,1,0,1,0,1,33.0,0.16666666666666666,0.16666666666666666,0.027777777777777776
2247,2021-12-03 21:08:07.213000+03:00,50000,50000.0,8,51.0,3,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,980.39,0,1.0,1,0,0.0,0,0,0,1,1,51.0,0.5,0.12962962962962962,0.06481481481481481
2250,2021-12-03 21:03:47.288000+03:00,39000,39000.0,9,37.0,1,1,0.0,2021-12-03,design,0,1,0,0,0,1054.05,0,1.0,1,0,0.6,1,0,1,0,1,37.0,0.16666666666666666,0.14814814814814814,0.024691358024691357
2251,2021-12-03 21:03:28.393000+03:00,39000,39000.0,3,38.0,1,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1026.32,0,1.0,1,0,0.0,1,0,1,0,1,38.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2252,2021-12-03 21:02:31.520000+03:00,40000,40000.0,7,38.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,1052.63,0,1.0,1,0,0.4,1,0,1,0,1,38.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2256,2021-12-03 21:01:07.095000+03:00,70000,70000.0,16,40.0,1,1,0.0,2021-12-03,design,0,1,0,0,0,1750.0,1,1.0,2,0,0.6,1,0,1,0,1,40.0,0.16666666666666666,0.2777777777777778,0.046296296296296294
2257,2021-12-03 21:00:57.936000+03:00,69000,69000.0,8,68.0,2,1,0.0,2021-12-03,euro,0,0,1,0,0,1014.71,0,1.0,2,0,0.4,0,0,0,0,1,68.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
2259,2021-12-03 20:59:17.455000+03:00,70000,70000.0,8,50.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1400.0,1,1.0,2,0,0.4,1,0,0,0,1,50.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
2262,2021-12-03 20:56:49.187000+03:00,85000,85000.0,7,39.0,1,1,0.0,2021-12-03,design,0,1,0,0,0,2179.49,1,1.0,2,0,0.6,1,0,1,0,1,39.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2263,2021-12-03 20:56:12.626000+03:00,70000,70000.0,13,56.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1250.0,1,1.0,2,0,0.4,0,0,0,0,1,56.0,0.3333333333333333,0.2222222222222222,0.07407407407407407
2264,2021-12-03 20:55:56.837000+03:00,85000,0.0,7,51.0,2,1,0.0,2021-12-03,cosmetic,1,0,0,0,0,1666.67,1,0.0,0,0,0.0,0,0,0,0,1,51.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2265,2021-12-03 20:55:16.183000+03:00,85000,85000.0,7,50.0,2,1,100.0,2021-12-03,euro,0,0,1,0,0,1700.0,1,1.0,2,0,0.4,1,0,0,0,1,50.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2266,2021-12-03 20:55:14.531000+03:00,70000,70000.0,9,60.0,3,1,40.0,2021-12-03,euro,0,0,1,0,0,1166.67,1,1.0,2,0,0.4,0,0,0,1,1,60.0,0.5,0.14814814814814814,0.07407407407407407
2267,2021-12-03 20:54:56.866000+03:00,85000,85000.0,6,62.0,2,1,0.0,2021-12-03,cosmetic,1,0,0,0,0,1370.97,1,1.0,2,0,0.0,0,0,0,0,1,62.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2268,2021-12-03 20:54:22.849000+03:00,70000,70000.0,1,49.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1428.57,1,1.0,2,0,0.4,1,0,0,0,1,49.0,0.3333333333333333,0.0,0.0
2269,2021-12-03 20:54:10.739000+03:00,70000,70000.0,1,48.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1458.33,1,1.0,2,0,0.0,1,0,0,0,1,48.0,0.3333333333333333,0.0,0.0
2270,2021-12-03 20:54:05.899000+03:00,70000,70000.0,1,57.0,2,1,70.0,2021-12-03,euro,0,0,1,0,0,1228.07,1,1.0,2,0,0.4,0,0,0,0,1,57.0,0.3333333333333333,0.0,0.0
2271,2021-12-03 20:53:55.292000+03:00,84400,0.0,3,81.3,3,1,50.0,2021-12-03,euro,0,0,1,0,0,1038.13,0,0.0,0,0,0.4,0,0,0,1,1,81.3,0.5,0.037037037037037035,0.018518518518518517
2272,2021-12-03 20:53:40.714000+03:00,70000,70000.0,14,35.0,1,1,40.0,2021-12-03,euro,0,0,1,0,0,2000.0,1,1.0,2,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
2273,2021-12-03 20:52:49.196000+03:00,67000,67000.0,11,65.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1030.77,0,1.0,2,0,0.0,0,0,0,0,1,65.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2274,2021-12-03 20:52:08.563000+03:00,80000,120000.0,10,30.0,0,1,0.0,2021-12-03,design,0,1,0,0,0,2666.67,1,1.5,2,0,0.6,1,0,1,0,1,30.0,0.0,0.16666666666666666,0.0
2278,2021-12-03 20:50:47.129000+03:00,80000,100000.0,6,75.0,2,1,97.0,2021-12-03,design,0,1,0,0,0,1066.67,0,1.25,2,0,0.6,0,0,0,0,1,75.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2279,2021-12-03 20:49:14.343000+03:00,80000,80000.0,6,50.0,2,1,0.0,2021-12-03,unknown,0,0,0,0,1,1600.0,1,1.0,2,0,0.0,1,0,0,0,1,50.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2280,2021-12-03 20:49:12.572000+03:00,80000,80000.0,16,72.0,3,1,0.0,2021-12-03,euro,0,0,1,0,0,1111.11,1,1.0,2,0,0.4,0,0,0,1,1,72.0,0.5,0.2777777777777778,0.1388888888888889
2281,2021-12-03 20:49:10.296000+03:00,80000,80000.0,1,45.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1777.78,1,1.0,2,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.0,0.0
2283,2021-12-03 20:48:45.152000+03:00,80000,80000.0,11,47.0,2,1,40.0,2021-12-03,euro,0,0,1,0,0,1702.13,1,1.0,2,0,0.4,1,0,0,0,1,47.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2284,2021-12-03 20:48:42.499000+03:00,80000,80000.0,6,51.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1568.63,1,1.0,2,0,0.4,0,0,0,0,1,51.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2285,2021-12-03 20:48:34.126000+03:00,40000,40000.0,1,36.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,1111.11,1,1.0,1,0,0.4,1,0,1,0,1,36.0,0.16666666666666666,0.0,0.0
2286,2021-12-03 20:47:42.359000+03:00,35000,35000.0,6,39.0,1,1,0.0,2021-12-03,unknown,0,0,0,0,1,897.44,0,1.0,0,0,0.0,1,0,1,0,1,39.0,0.16666666666666666,0.09259259259259259,0.015432098765432098
2290,2021-12-03 20:46:08.341000+03:00,35000,35000.0,1,35.0,1,1,70.0,2021-12-03,euro,0,0,1,0,0,1000.0,0,1.0,0,0,0.4,1,0,1,0,1,35.0,0.16666666666666666,0.0,0.0
2294,2021-12-03 20:37:56.862000+03:00,99000,49500.0,4,77.0,3,1,0.0,2021-12-03,euro,0,0,1,0,0,1285.71,1,0.5,1,0,0.4,0,0,0,1,1,77.0,0.5,0.05555555555555555,0.027777777777777776
2295,2021-12-03 20:36:07.995000+03:00,65000,65000.0,10,36.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,1805.56,1,1.0,2,0,0.4,1,0,1,0,1,36.0,0.16666666666666666,0.16666666666666666,0.027777777777777776
2296,2021-12-03 20:36:05.710000+03:00,65000,65000.0,23,52.0,2,1,50.0,2021-12-03,design,0,1,0,0,0,1250.0,1,1.0,2,0,0.6,0,0,0,0,1,52.0,0.3333333333333333,0.40740740740740744,0.13580246913580246
2297,2021-12-03 20:35:08.827000+03:00,95000,95000.0,1,45.0,1,1,25.0,2021-12-03,cosmetic,1,0,0,0,0,2111.11,1,1.0,2,0,0.0,1,0,1,0,1,45.0,0.16666666666666666,0.0,0.0
2298,2021-12-03 20:34:52.232000+03:00,90000,95000.0,8,60.0,2,1,45.0,2021-12-03,design,0,1,0,0,0,1500.0,1,1.0555555555555556,2,0,0.6,0,0,0,0,1,60.0,0.3333333333333333,0.12962962962962962,0.043209876543209874
2299,2021-12-03 20:34:13.728000+03:00,65000,65000.0,11,65.0,2,1,99.0,2021-12-03,euro,0,0,1,0,0,1000.0,0,1.0,2,0,0.4,0,0,0,0,1,65.0,0.3333333333333333,0.18518518518518517,0.06172839506172839
2300,2021-12-03 20:33:55.647000+03:00,65000,65000.0,11,65.0,3,1,99.0,2021-12-03,euro,0,0,1,0,0,1000.0,0,1.0,2,0,0.4,0,0,0,1,1,65.0,0.5,0.18518518518518517,0.09259259259259259
2301,2021-12-03 20:33:33.775000+03:00,65000,65000.0,4,49.0,2,1,50.0,2021-12-03,design,0,1,0,0,0,1326.53,1,1.0,2,0,0.6,1,0,0,0,1,49.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2302,2021-12-03 20:32:54.832000+03:00,65000,65000.0,4,60.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1083.33,0,1.0,2,0,0.0,0,0,0,0,1,60.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2303,2021-12-03 20:32:52.840000+03:00,65000,100000.0,7,80.0,3,1,50.0,2021-12-03,euro,0,0,1,0,0,812.5,0,1.5384615384615385,2,0,0.4,0,0,0,1,1,80.0,0.5,0.1111111111111111,0.05555555555555555
2304,2021-12-03 20:32:32.600000+03:00,65000,65000.0,17,60.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1083.33,0,1.0,2,0,0.4,0,0,0,0,1,60.0,0.3333333333333333,0.2962962962962963,0.09876543209876543
2305,2021-12-03 20:32:20.132000+03:00,40711,0.0,25,30.0,1,1,0.0,2021-12-03,euro,0,0,1,0,0,1357.03,1,0.0,0,0,0.4,1,0,1,0,1,30.0,0.16666666666666666,0.4444444444444444,0.07407407407407407
2306,2021-12-03 20:31:55.936000+03:00,65000,65000.0,7,46.0,2,1,100.0,2021-12-03,cosmetic,1,0,0,0,0,1413.04,1,1.0,2,0,0.0,1,0,0,0,1,46.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2307,2021-12-03 20:31:43.181000+03:00,65000,65000.0,6,45.0,2,1,50.0,2021-12-03,euro,0,0,1,0,0,1444.44,1,1.0,2,0,0.4,1,0,0,0,1,45.0,0.3333333333333333,0.09259259259259259,0.030864197530864196
2308,2021-12-03 20:31:14.577000+03:00,65000,65000.0,8,45.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,1444.44,1,1.0,2,0,0.4,1,0,1,0,1,45.0,0.16666666666666666,0.12962962962962962,0.021604938271604937
2309,2021-12-03 20:30:38.821000+03:00,250000,250000.0,8,85.0,3,1,0.0,2021-12-03,design,0,1,0,0,0,2941.18,1,1.0,2,0,0.6,0,0,0,1,1,85.0,0.5,0.12962962962962962,0.06481481481481481
2310,2021-12-03 20:30:03.072000+03:00,90000,90000.0,7,50.0,2,1,50.0,2021-12-03,design,0,1,0,0,0,1800.0,1,1.0,2,0,0.6,1,0,0,0,1,50.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2311,2021-12-03 20:29:42.606000+03:00,40000,45000.0,5,20.0,1,1,0.0,2021-12-03,euro,0,0,1,0,0,2000.0,1,1.125,1,0,0.4,1,0,1,0,1,20.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
2312,2021-12-03 20:29:31.878000+03:00,7000,5000.0,7,45.0,2,1,0.0,2021-12-03,euro,0,0,1,0,0,155.56,0,0.7142857142857143,0,0,0.4,1,0,0,0,1,45.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2313,2021-12-03 20:29:28.507000+03:00,40000,20000.0,7,45.0,2,1,0.0,2021-12-03,cosmetic,1,0,0,0,0,888.89,0,0.5,0,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.1111111111111111,0.037037037037037035
2314,2021-12-03 20:28:21.384000+03:00,250000,250000.0,4,144.0,5,1,0.0,2021-12-03,euro,0,0,1,0,0,1736.11,1,1.0,2,0,0.4,0,1,0,1,1,144.0,0.8333333333333333,0.05555555555555555,0.04629629629629629
2315,2021-12-03 20:27:13.590000+03:00,250000,250000.0,10,55.0,2,1,0.0,2021-12-03,design,0,1,0,0,0,4545.45,1,1.0,2,0,0.6,0,0,0,0,1,55.0,0.3333333333333333,0.16666666666666666,0.05555555555555555
2316,2021-12-03 20:25:22.052000+03:00,60000,60000.0,5,22.0,1,1,0.0,2021-12-03,euro,0,0,1,0,0,2727.27,1,1.0,2,0,0.4,1,0,1,0,1,22.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
2317,2021-12-03 20:24:32.088000+03:00,62000,62000.0,22,30.0,1,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,2066.67,1,1.0,2,0,0.0,1,0,1,0,1,30.0,0.16666666666666666,0.38888888888888884,0.0648148148148148
2318,2021-12-03 20:24:21.532000+03:00,140000,150000.0,11,64.0,3,1,50.0,2021-12-03,design,0,1,0,0,0,2187.5,1,1.0714285714285714,2,0,0.6,0,0,0,1,1,64.0,0.5,0.18518518518518517,0.09259259259259259
2319,2021-12-03 20:23:59.142000+03:00,62000,62000.0,22,30.0,1,1,50.0,2021-12-03,design,0,1,0,0,0,2066.67,1,1.0,2,0,0.6,1,0,1,0,1,30.0,0.16666666666666666,0.38888888888888884,0.0648148148148148
2320,2021-12-03 20:23:56.633000+03:00,32000,32000.0,3,35.0,1,1,50.0,2021-12-03,unknown,0,0,0,0,1,914.29,0,1.0,0,0,0.0,1,0,1,0,1,35.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2321,2021-12-03 20:22:38.263000+03:00,150000,150000.0,16,100.0,2,1,0.0,2021-12-03,design,0,1,0,0,0,1500.0,1,1.0,2,0,0.6,0,0,0,0,1,100.0,0.3333333333333333,0.2777777777777778,0.09259259259259259
2322,2021-12-03 20:22:00.976000+03:00,249900,249900.0,13,65.0,2,1,0.0,2021-12-03,design,0,1,0,0,0,3844.62,1,1.0,2,0,0.6,0,0,0,0,1,65.0,0.3333333333333333,0.2222222222222222,0.07407407407407407
2323,2021-12-03 20:20:00.563000+03:00,240000,240000.0,20,75.0,2,1,0.0,2021-12-03,design,0,1,0,0,0,3200.0,1,1.0,2,0,0.6,0,0,0,0,1,75.0,0.3333333333333333,0.35185185185185186,0.11728395061728394
2324,2021-12-03 20:19:51.909000+03:00,40000,40000.0,4,44.0,2,1,60.0,2021-12-03,cosmetic,1,0,0,0,0,909.09,0,1.0,1,0,0.0,1,0,0,0,1,44.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2325,2021-12-03 20:19:51.322000+03:00,40000,0.0,10,40.0,2,1,100.0,2021-12-03,cosmetic,1,0,0,0,0,1000.0,0,0.0,0,0,0.0,1,0,0,0,1,40.0,0.3333333333333333,0.16666666666666666,0.05555555555555555
2326,2021-12-03 20:19:45.207000+03:00,42000,42000.0,11,40.0,1,1,60.0,2021-12-03,euro,0,0,1,0,0,1050.0,0,1.0,1,0,0.4,1,0,1,0,1,40.0,0.16666666666666666,0.18518518518518517,0.030864197530864196
2327,2021-12-03 20:19:44.123000+03:00,40000,40000.0,2,37.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1081.08,0,1.0,1,0,0.0,1,0,0,0,1,37.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2329,2021-12-03 20:18:14.024000+03:00,140000,140000.0,2,50.0,1,1,0.0,2021-12-03,euro,0,0,1,0,0,2800.0,1,1.0,2,0,0.4,1,0,1,0,1,50.0,0.16666666666666666,0.018518518518518517,0.0030864197530864196
2330,2021-12-03 20:17:45.221000+03:00,125000,50000.0,4,118.0,3,1,0.0,2021-12-03,design,0,1,0,0,0,1059.32,0,0.4,1,0,0.6,0,1,0,1,1,118.0,0.5,0.05555555555555555,0.027777777777777776
2331,2021-12-03 20:17:44.433000+03:00,40000,40000.0,25,36.0,1,1,60.0,2021-12-03,euro,0,0,1,0,0,1111.11,1,1.0,1,0,0.4,1,0,1,0,1,36.0,0.16666666666666666,0.4444444444444444,0.07407407407407407
2332,2021-12-03 20:17:42.701000+03:00,40000,40000.0,14,40.0,1,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1000.0,0,1.0,1,0,0.0,1,0,1,0,1,40.0,0.16666666666666666,0.24074074074074073,0.040123456790123455
2333,2021-12-03 20:17:41.920000+03:00,40000,20000.0,2,48.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,833.33,0,0.5,0,0,0.0,1,0,0,0,1,48.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2335,2021-12-03 20:17:26.186000+03:00,230000,230000.0,9,75.0,3,1,0.0,2021-12-03,euro,0,0,1,0,0,3066.67,1,1.0,2,0,0.4,0,0,0,1,1,75.0,0.5,0.14814814814814814,0.07407407407407407
2336,2021-12-03 20:17:24.960000+03:00,40000,40000.0,4,45.0,2,1,40.0,2021-12-03,cosmetic,1,0,0,0,0,888.89,0,1.0,1,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2337,2021-12-03 20:17:23.740000+03:00,40000,40000.0,1,45.0,2,1,60.0,2021-12-03,cosmetic,1,0,0,0,0,888.89,0,1.0,1,0,0.0,1,0,0,0,1,45.0,0.3333333333333333,0.0,0.0
2338,2021-12-03 20:17:00.050000+03:00,230000,230000.0,11,120.0,4,1,100.0,2021-12-03,unknown,0,0,0,0,1,1916.67,1,1.0,2,0,0.0,0,1,0,1,1,120.0,0.6666666666666666,0.18518518518518517,0.12345679012345678
2339,2021-12-03 20:16:44.832000+03:00,125000,125000.0,2,42.0,2,1,50.0,2021-12-03,design,0,1,0,0,0,2976.19,1,1.0,2,0,0.6,1,0,0,0,1,42.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2340,2021-12-03 20:16:38.306000+03:00,40000,40000.0,5,32.0,1,1,40.0,2021-12-03,euro,0,0,1,0,0,1250.0,1,1.0,1,0,0.4,1,0,1,0,1,32.0,0.16666666666666666,0.07407407407407407,0.012345679012345678
2341,2021-12-03 20:16:37.572000+03:00,40000,40000.0,3,35.0,1,1,100.0,2021-12-03,cosmetic,1,0,0,0,0,1142.86,1,1.0,1,0,0.0,1,0,1,0,1,35.0,0.16666666666666666,0.037037037037037035,0.006172839506172839
2342,2021-12-03 20:16:29.731000+03:00,125000,125000.0,16,103.0,3,1,30.0,2021-12-03,euro,0,0,1,0,0,1213.59,1,1.0,2,0,0.4,0,1,0,1,1,103.0,0.5,0.2777777777777778,0.1388888888888889
2343,2021-12-03 20:16:02.226000+03:00,40000,40000.0,20,40.0,1,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,1000.0,0,1.0,1,0,0.0,1,0,1,0,1,40.0,0.16666666666666666,0.35185185185185186,0.05864197530864197
2344,2021-12-03 20:15:58.348000+03:00,39000,39000.0,2,52.0,2,1,50.0,2021-12-03,cosmetic,1,0,0,0,0,750.0,0,1.0,1,0,0.0,0,0,0,0,1,52.0,0.3333333333333333,0.018518518518518517,0.006172839506172839
2345,2021-12-03 20:15:49.061000+03:00,40000,35000.0,7,40.0,1,1,100.0,2021-12-03,cosmetic,1,0,0,0,0,1000.0,0,0.875,0,0,0.0,1,0,1,0,1,40.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2346,2021-12-03 20:15:33.391000+03:00,130000,130000.0,4,85.0,2,1,50.0,2021-12-03,design,0,1,0,0,0,1529.41,1,1.0,2,0,0.6,0,0,0,0,1,85.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
2347,2021-12-03 20:15:17.551000+03:00,40000,40000.0,7,40.0,1,1,70.0,2021-12-03,euro,0,0,1,0,0,1000.0,0,1.0,1,0,0.4,1,0,1,0,1,40.0,0.16666666666666666,0.1111111111111111,0.018518518518518517
2349,2021-12-03 20:14:48.132000+03:00,40000,40000.0,16,38.0,1,1,50.0,2021-12-03,euro,0,0,1,0,0,1052.63,0,1.0,1,0,0.4,1,0,1,0,1,38.0,0.16666666666666666,0.2777777777777778,0.046296296296296294
2350,2021-12-03 20:13:40.509000+03:00,130000,130000.0,25,100.0,3,1,0.0,2021-12-03,euro,0,0,1,0,0,1300.0,1,1.0,2,0,0.4,0,0,0,1,1,100.0,0.5,0.4444444444444444,0.2222222222222222
2351,2021-12-03 20:13:20.412000+03:00,130000,130000.0,4,59.0,2,1,0.0,2021-12-03,euro,0,0,1,0,0,2203.39,1,1.0,2,0,0.4,0,0,0,0,1,59.0,0.3333333333333333,0.05555555555555555,0.018518518518518517
